AMI_chunks_v4/train/EN2001a_2250_2260_3.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock001.wav // /Users/Admin/Downloads/audio-dev/validate/03_001109.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone051.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam011.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard014.wav,3,5,15687 29671 0.5 // 0 160000 0.01 // 5282 57122 0.15 // 61802 72027 0.3 // 75141 112309 0.65
AMI_chunks_v4/train/EN2001a_2280_2290_1.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock014.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam004.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard023.wav // /Users/Admin/Downloads/audio-dev/train/27_002114.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone042.wav,1,5,68732 78028 0.5 // 141563 150843 0.2 // 30039 58359 0.8 // 0 160000 0.06 // 76578 93218 0.2
AMI_chunks_v4/train/EN2001a_2320_2330_3.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone042.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard025.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock002.wav // /Users/Admin/Downloads/audio-dev/train/02_002533.wav,3,4,101622 118262 0.2 // 39142 76871 0.8 // 124197 138613 0.95 // 0 160000 0.08
AMI_chunks_v4/train/EN2001a_2350_2360_2.wav,none,2,0,none
AMI_chunks_v4/train/EN2001a_2380_2390_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam011.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone044.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard009.wav // /Users/Admin/Downloads/audio-dev/train/32_001593.wav,2,4,12631 22856 0.3 // 73368 122968 0.05 // 90413 122109 0.8 // 0 160000 0.08
AMI_chunks_v4/train/EN2001a_2620_2630_3.wav,/Users/Admin/Downloads/audio-dev/train/40_000540.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam002.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock013.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard037.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone048.wav,3,5,0 160000 0.01 // 27678 37519 0.4 // 94643 102659 0.8 // 122362 154714 0.8 // 127040 148401 0.1
AMI_chunks_v4/train/EN2001a_2640_2650_3.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam002.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard035.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock014.wav // /Users/Admin/Downloads/audio-dev/train/32_001593.wav,3,4,3738 13579 0.2 // 82363 99995 0.5 // 20978 30274 0.8 // 0 160000 0.01
AMI_chunks_v4/train/EN2001a_2650_2660_3.wav,/Users/Admin/Downloads/audio-dev/train/11_001288.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone038.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam001.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock013.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard035.wav,3,5,0 160000 0.04 // 34431 68191 0.15 // 27157 37397 0.4 // 67705 75721 0.8 // 82061 99693 0.8
AMI_chunks_v4/train/EN2001a_2680_2690_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam009.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock032.wav,2,2,45127 52120 0.4 // 20983 36359 0.5
AMI_chunks_v4/train/EN2001a_2720_2730_2.wav,none,2,0,none
AMI_chunks_v4/train/EN2001a_2750_2760_3.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam005.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone038.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard035.wav // /Users/Admin/Downloads/audio-dev/validate/03_001109.wav,3,4,9856 18208 0.4 // 11973 45733 0.05 // 131369 149001 0.65 // 0 160000 0.06
AMI_chunks_v4/train/EN2001a_2760_2770_4.wav,none,4,0,none
AMI_chunks_v4/train/EN2001a_2780_2790_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam007.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone046.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard007.wav,2,3,97793 105153 0.2 // 18888 55720 0.05 // 80765 107837 0.5
AMI_chunks_v4/train/EN2001a_2820_2830_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam009.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone036.wav,2,2,16982 23975 0.4 // 13030 25830 0.05
AMI_chunks_v4/train/EN2001a_2840_2850_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam010.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard009.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock013.wav // /Users/Admin/Downloads/audio-dev/train/11_001288.wav,2,4,36394 43306 0.3 // 85886 117582 0.95 // 51035 59051 0.65 // 0 160000 0.01
AMI_chunks_v4/train/EN2001a_2850_2860_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam002.wav,2,1,129011 138852 0.2
AMI_chunks_v4/train/EN2001a_2920_2930_2.wav,/Users/Admin/Downloads/audio-dev/validate/00_000277.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone036.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard007.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam011.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock017.wav,2,5,0 160000 0.01 // 16388 29188 0.05 // 68154 95226 0.95 // 32114 42339 0.2 // 147240 156360 0.95
AMI_chunks_v4/train/EN2001a_2940_2950_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam010.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone038.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard025.wav,2,3,83888 90800 0.2 // 45240 79000 0.1 // 20067 57796 0.95
AMI_chunks_v4/train/EN2001a_2950_2960_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone052.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam001.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock010.wav // /Users/Admin/Downloads/audio-dev/train/25_001078.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard023.wav,2,5,40757 78357 0.2 // 82226 92466 0.3 // 15841 25090 0.65 // 0 160000 0.06 // 104856 133176 0.5
AMI_chunks_v4/train/EN2001a_3090_3100_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam010.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard023.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone037.wav // /Users/Admin/Downloads/audio-dev/train/34_002331.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock013.wav,2,5,126624 133536 0.4 // 61641 89961 0.65 // 30273 63073 0.05 // 0 160000 0.01 // 124444 132460 0.8
AMI_chunks_v4/train/EN2001a_3200_3210_2.wav,none,2,0,none
AMI_chunks_v4/train/EN2001a_3260_3270_1.wav,none,1,0,none
AMI_chunks_v4/train/EN2001a_3270_3280_2.wav,none,2,0,none
AMI_chunks_v4/train/EN2001a_3490_3500_2.wav,/Users/Admin/Downloads/audio-dev/train/02_002533.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock014.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard014.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone037.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam004.wav,2,5,0 160000 0.08 // 86459 95755 0.8 // 70206 107374 0.65 // 103030 135830 0.1 // 56917 66197 0.3
AMI_chunks_v4/train/EN2001a_3530_3540_3.wav,none,3,0,none
AMI_chunks_v4/train/EN2001a_3600_3610_2.wav,none,2,0,none
AMI_chunks_v4/train/EN2001a_3610_3620_1.wav,none,1,0,none
AMI_chunks_v4/train/EN2001a_3660_3670_1.wav,none,1,0,none
AMI_chunks_v4/train/EN2001a_3790_3800_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam005.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone046.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard025.wav,2,3,96429 104781 0.4 // 109699 146531 0.1 // 2055 39784 0.5
AMI_chunks_v4/train/EN2001a_3800_3810_1.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock001.wav // /Users/Admin/Downloads/audio-dev/train/34_000993.wav,1,2,11355 25339 0.8 // 0 160000 0.06
AMI_chunks_v4/train/EN2001a_3810_3820_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam006.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard025.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock032.wav,2,3,50310 57686 0.2 // 66313 104042 0.5 // 133732 149108 0.65
AMI_chunks_v4/train/EN2001a_3860_3870_1.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam001.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard025.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock032.wav // /Users/Admin/Downloads/audio-dev/train/40_000540.wav,1,4,66752 76992 0.5 // 47292 85021 0.8 // 13512 28888 0.8 // 0 160000 0.08
AMI_chunks_v4/train/EN2001a_3870_3880_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam001.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard025.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock010.wav // /Users/Admin/Downloads/audio-dev/train/02_002533.wav,2,4,23112 33352 0.3 // 9859 47588 0.65 // 143387 152636 0.8 // 0 160000 0.04
AMI_chunks_v4/train/EN2001a_3900_3910_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard017.wav,2,1,7657 45866 0.5
AMI_chunks_v4/train/EN2001a_3910_3920_1.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard017.wav // /Users/Admin/Downloads/audio-dev/validate/00_000277.wav,1,2,72746 110955 0.95 // 0 160000 0.01
AMI_chunks_v4/train/EN2001a_3960_3970_1.wav,/Users/Admin/Downloads/audio-dev/train/32_001593.wav,1,1,0 160000 0.06
AMI_chunks_v4/train/EN2001a_3970_3980_1.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam002.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone036.wav // /Users/Admin/Downloads/audio-dev/train/32_001593.wav,1,3,73768 83609 0.4 // 62955 75755 0.05 // 0 160000 0.04
AMI_chunks_v4/train/EN2001a_4020_4030_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard017.wav // /Users/Admin/Downloads/audio-dev/train/34_000993.wav,2,2,71306 109515 0.5 // 0 160000 0.01
AMI_chunks_v4/train/EN2001a_4040_4050_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone036.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard012.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock013.wav // /Users/Admin/Downloads/audio-dev/train/34_002331.wav,2,4,86357 99157 0.1 // 77494 107991 0.95 // 47996 56012 0.95 // 0 160000 0.04
AMI_chunks_v4/train/EN2001a_4050_4060_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam006.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone038.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock001.wav,2,3,138814 146190 0.4 // 63213 96973 0.1 // 139941 153925 0.95
AMI_chunks_v4/train/EN2001a_4120_4130_3.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone036.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock018.wav // /Users/Admin/Downloads/audio-dev/train/11_001288.wav,3,3,108185 120985 0.15 // 32423 49879 0.8 // 0 160000 0.01
AMI_chunks_v4/train/EN2001a_4140_4150_3.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam006.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard007.wav,3,2,52016 59392 0.2 // 60548 87620 0.5
AMI_chunks_v4/train/EN2001a_4150_4160_3.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam010.wav // /Users/Admin/Downloads/audio-dev/train/34_000993.wav,3,2,123309 130221 0.2 // 0 160000 0.01
AMI_chunks_v4/train/EN2001a_4180_4190_3.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam006.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone046.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard009.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock027.wav,3,4,23577 30953 0.2 // 64884 101716 0.05 // 36094 67790 0.65 // 125081 141241 0.5
AMI_chunks_v4/train/EN2001a_4190_4200_3.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock003.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone048.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam001.wav // /Users/Admin/Downloads/audio-dev/validate/00_000277.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard037.wav,3,5,138305 149857 0.95 // 10146 31507 0.05 // 74413 84653 0.3 // 0 160000 0.01 // 83498 115850 0.65
AMI_chunks_v4/train/EN2001a_4420_4430_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam008.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone037.wav,2,2,101473 107761 0.5 // 65972 98772 0.15
AMI_chunks_v4/train/EN2001a_4440_4450_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard025.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam001.wav // /Users/Admin/Downloads/audio-dev/validate/03_001109.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone044.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock032.wav,2,5,3234 40963 0.95 // 115641 125881 0.3 // 0 160000 0.01 // 109423 159023 0.1 // 110435 125811 0.5
AMI_chunks_v4/train/EN2001a_4450_4460_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam011.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard014.wav,2,2,137509 147734 0.2 // 3923 41091 0.8
AMI_chunks_v4/train/EN2001a_4520_4530_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam005.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard023.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock002.wav // /Users/Admin/Downloads/audio-dev/validate/00_000277.wav,2,4,17126 25478 0.4 // 97863 126183 0.8 // 89126 103542 0.95 // 0 160000 0.08
AMI_chunks_v4/train/EN2001a_4540_4550_4.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone052.wav,4,1,78584 116184 0.2
AMI_chunks_v4/train/EN2001a_4550_4560_3.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard009.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock017.wav // /Users/Admin/Downloads/audio-dev/validate/00_000277.wav,3,3,63966 95662 0.8 // 130487 139607 0.5 // 0 160000 0.08
AMI_chunks_v4/train/EN2001a_4580_4590_3.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam005.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone051.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard037.wav // /Users/Admin/Downloads/audio-dev/train/34_002331.wav,3,4,34565 42917 0.5 // 54154 105994 0.05 // 2935 35287 0.95 // 0 160000 0.08
AMI_chunks_v4/train/EN2001a_5000_5010_1.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/phone048.wav // /Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/knock013.wav,1,2,66122 87483 0.05 // 106937 114953 0.5
AMI_chunks_v4/train/EN2001a_5010_5020_2.wav,/Users/Admin/Downloads/dcase2016_task2_train_dev/dcase2016_task2_train/doorslam010.wav,2,1,35723 42635 0.5
